Source Name	Characteristics[organism]	Term Source REF	Term Accession Number	Characteristics[cell line]	Term Source REF	Term Accession Number	Characteristics[morphology]	Term Source REF	Term Accession Number	Protocol REF	Parameter Value[plate identifier]	Term Source REF	Term Accession Number	Parameter Value[well coordinate]	Term Source REF	Term Accession Number	Parameter Value[actual dose]	Unit	Term Source REF	Term Accession Number	Sample Name	Factor Value[compound]	Term Source REF	Term Accession Number	Factor Value[discretized dose]	Term Source REF	Term Accession Number	Factor Value[dose]	Unit	Term Source REF	Term Accession Number	Factor Value[timepoint]	Unit	Term Source REF	Term Accession Number
<184B5>-<CK2>-plate6-B11	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			B11			1	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-B11	IL-1 - Interleukin 1			low dose	OBI	OBI:112	1	nanogram per milliliter	UO	UO:0000275	90	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-B12	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			B12			100	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-B12	IL-1 - Interleukin 1			high dose	OBI	OBI:113	100	nanogram per milliliter	UO	UO:0000275	90	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-C01	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			C01			1	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-C01	IL-6 - Interleukin 6			low dose	OBI	OBI:112	1	nanogram per milliliter	UO	UO:0000275	10	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-C02	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			C02			100	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-C02	IL-6 - Interleukin 6			high dose	OBI	OBI:113	100	nanogram per milliliter	UO	UO:0000275	10	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-C03	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			C03			1	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-C03	IL-6 - Interleukin 6			low dose	OBI	OBI:112	1	nanogram per milliliter	UO	UO:0000275	30	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-C04	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			C04			100	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-C04	IL-6 - Interleukin 6			high dose	OBI	OBI:113	100	nanogram per milliliter	UO	UO:0000275	30	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-C05	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			C05			1	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-C05	IL-6 - Interleukin 6			low dose	OBI	OBI:112	1	nanogram per milliliter	UO	UO:0000275	90	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-C06	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			C06			100	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-C06	IL-6 - Interleukin 6			high dose	OBI	OBI:113	100	nanogram per milliliter	UO	UO:0000275	90	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-C07	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			C07			1	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-C07	IL-6 - Interleukin 6			low dose	OBI	OBI:112	1	nanogram per milliliter	UO	UO:0000275	10	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-C08	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			C08			100	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-C08	IL-6 - Interleukin 6			high dose	OBI	OBI:113	100	nanogram per milliliter	UO	UO:0000275	10	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-C09	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			C09			1	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-C09	IL-6 - Interleukin 6			low dose	OBI	OBI:112	1	nanogram per milliliter	UO	UO:0000275	30	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-C10	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			C10			100	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-C10	IL-6 - Interleukin 6			high dose	OBI	OBI:113	100	nanogram per milliliter	UO	UO:0000275	30	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-C11	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			C11			1	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-C11	IL-6 - Interleukin 6			low dose	OBI	OBI:112	1	nanogram per milliliter	UO	UO:0000275	90	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-C12	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			C12			100	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-C12	IL-6 - Interleukin 6			high dose	OBI	OBI:113	100	nanogram per milliliter	UO	UO:0000275	90	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-D01	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			D01			1	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-D01	vehicle control			low dose	OBI	OBI:112	1	nanogram per milliliter	UO	UO:0000275	10	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-D02	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			D02			100	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-D02	vehicle control			high dose	OBI	OBI:113	100	nanogram per milliliter	UO	UO:0000275	10	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-D03	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			D03			1	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-D03	vehicle control			low dose	OBI	OBI:112	1	nanogram per milliliter	UO	UO:0000275	30	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-D04	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			D04			100	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-D04	vehicle control			high dose	OBI	OBI:113	100	nanogram per milliliter	UO	UO:0000275	30	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-D05	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			D05			1	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-D05	vehicle control			low dose	OBI	OBI:112	1	nanogram per milliliter	UO	UO:0000275	90	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-D06	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			D06			100	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-D06	vehicle control			high dose	OBI	OBI:113	100	nanogram per milliliter	UO	UO:0000275	90	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-D07	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			D07			1	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-D07	vehicle control			low dose	OBI	OBI:112	1	nanogram per milliliter	UO	UO:0000275	10	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-D08	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			D08			100	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-D08	vehicle control			high dose	OBI	OBI:113	100	nanogram per milliliter	UO	UO:0000275	10	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-D09	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			D09			1	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-D09	vehicle control			low dose	OBI	OBI:112	1	nanogram per milliliter	UO	UO:0000275	30	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-D10	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			D10			100	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-D10	vehicle control			high dose	OBI	OBI:113	100	nanogram per milliliter	UO	UO:0000275	30	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-D11	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			D11			1	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-D11	vehicle control			low dose	OBI	OBI:112	1	nanogram per milliliter	UO	UO:0000275	90	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-D12	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			D12			100	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-D12	vehicle control			high dose	OBI	OBI:113	100	nanogram per milliliter	UO	UO:0000275	90	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-E01	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			E01			1	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-E01	IFN-_ - Interferon-_			low dose	OBI	OBI:112	1	nanogram per milliliter	UO	UO:0000275	10	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-E02	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			E02			100	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-E02	IFN-_ - Interferon-_			high dose	OBI	OBI:113	100	nanogram per milliliter	UO	UO:0000275	10	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-E03	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			E03			1	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-E03	IFN-_ - Interferon-_			low dose	OBI	OBI:112	1	nanogram per milliliter	UO	UO:0000275	30	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-E04	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			E04			100	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-E04	IFN-_ - Interferon-_			high dose	OBI	OBI:113	100	nanogram per milliliter	UO	UO:0000275	30	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-E05	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			E05			1	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-E05	IFN-_ - Interferon-_			low dose	OBI	OBI:112	1	nanogram per milliliter	UO	UO:0000275	90	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-E06	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			E06			100	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-E06	IFN-_ - Interferon-_			high dose	OBI	OBI:113	100	nanogram per milliliter	UO	UO:0000275	90	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-E07	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			E07			1	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-E07	IFN-_ - Interferon-_			low dose	OBI	OBI:112	1	nanogram per milliliter	UO	UO:0000275	10	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-E08	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			E08			100	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-E08	IFN-_ - Interferon-_			high dose	OBI	OBI:113	100	nanogram per milliliter	UO	UO:0000275	10	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-E09	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			E09			1	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-E09	IFN-_ - Interferon-_			low dose	OBI	OBI:112	1	nanogram per milliliter	UO	UO:0000275	30	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-E10	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			E10			100	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-E10	IFN-_ - Interferon-_			high dose	OBI	OBI:113	100	nanogram per milliliter	UO	UO:0000275	30	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-E11	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			E11			1	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-E11	IFN-_ - Interferon-_			low dose	OBI	OBI:112	1	nanogram per milliliter	UO	UO:0000275	90	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-E12	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			E12			100	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-E12	IFN-_ - Interferon-_			high dose	OBI	OBI:113	100	nanogram per milliliter	UO	UO:0000275	90	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-F01	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			F01			1	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-F01	IFN-_ - Interferon-_			low dose	OBI	OBI:112	1	nanogram per milliliter	UO	UO:0000275	10	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-F02	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			F02			100	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-F02	IFN-_ - Interferon-_			high dose	OBI	OBI:113	100	nanogram per milliliter	UO	UO:0000275	10	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-F03	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			F03			1	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-F03	IFN-_ - Interferon-_			low dose	OBI	OBI:112	1	nanogram per milliliter	UO	UO:0000275	30	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-F04	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			F04			100	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-F04	IFN-_ - Interferon-_			high dose	OBI	OBI:113	100	nanogram per milliliter	UO	UO:0000275	30	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-F05	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			F05			1	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-F05	IFN-_ - Interferon-_			low dose	OBI	OBI:112	1	nanogram per milliliter	UO	UO:0000275	90	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-F06	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			F06			100	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-F06	IFN-_ - Interferon-_			high dose	OBI	OBI:113	100	nanogram per milliliter	UO	UO:0000275	90	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-F07	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			F07			1	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-F07	IFN-_ - Interferon-_			low dose	OBI	OBI:112	1	nanogram per milliliter	UO	UO:0000275	10	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-F08	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			F08			100	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-F08	IFN-_ - Interferon-_			high dose	OBI	OBI:113	100	nanogram per milliliter	UO	UO:0000275	10	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-F09	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			F09			1	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-F09	IFN-_ - Interferon-_			low dose	OBI	OBI:112	1	nanogram per milliliter	UO	UO:0000275	30	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-F10	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			F10			100	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-F10	IFN-_ - Interferon-_			high dose	OBI	OBI:113	100	nanogram per milliliter	UO	UO:0000275	30	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-F11	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			F11			1	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-F11	IFN-_ - Interferon-_			low dose	OBI	OBI:112	1	nanogram per milliliter	UO	UO:0000275	90	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-F12	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			F12			100	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-F12	IFN-_ - Interferon-_			high dose	OBI	OBI:113	100	nanogram per milliliter	UO	UO:0000275	90	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-G01	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			G01			1	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-G01	TNF-_ - Tumor Necrosis Factor-_			low dose	OBI	OBI:112	1	nanogram per milliliter	UO	UO:0000275	10	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-G02	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			G02			100	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-G02	TNF-_ - Tumor Necrosis Factor-_			high dose	OBI	OBI:113	100	nanogram per milliliter	UO	UO:0000275	10	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-G03	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			G03			1	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-G03	TNF-_ - Tumor Necrosis Factor-_			low dose	OBI	OBI:112	1	nanogram per milliliter	UO	UO:0000275	30	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-G04	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			G04			100	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-G04	TNF-_ - Tumor Necrosis Factor-_			high dose	OBI	OBI:113	100	nanogram per milliliter	UO	UO:0000275	30	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-G05	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			G05			1	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-G05	TNF-_ - Tumor Necrosis Factor-_			low dose	OBI	OBI:112	1	nanogram per milliliter	UO	UO:0000275	90	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-G06	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			G06			100	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-G06	TNF-_ - Tumor Necrosis Factor-_			high dose	OBI	OBI:113	100	nanogram per milliliter	UO	UO:0000275	90	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-G07	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			G07			1	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-G07	TNF-_ - Tumor Necrosis Factor-_			low dose	OBI	OBI:112	1	nanogram per milliliter	UO	UO:0000275	10	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-G08	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			G08			100	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-G08	TNF-_ - Tumor Necrosis Factor-_			high dose	OBI	OBI:113	100	nanogram per milliliter	UO	UO:0000275	10	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-G09	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			G09			1	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-G09	TNF-_ - Tumor Necrosis Factor-_			low dose	OBI	OBI:112	1	nanogram per milliliter	UO	UO:0000275	30	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-G10	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			G10			100	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-G10	TNF-_ - Tumor Necrosis Factor-_			high dose	OBI	OBI:113	100	nanogram per milliliter	UO	UO:0000275	30	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-G11	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			G11			1	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-G11	TNF-_ - Tumor Necrosis Factor-_			low dose	OBI	OBI:112	1	nanogram per milliliter	UO	UO:0000275	90	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-G12	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			G12			100	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-G12	TNF-_ - Tumor Necrosis Factor-_			high dose	OBI	OBI:113	100	nanogram per milliliter	UO	UO:0000275	90	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-H01	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			H01			1	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-H01	IL-2 - Interleukin 2			low dose	OBI	OBI:112	1	nanogram per milliliter	UO	UO:0000275	10	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-H02	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			H02			100	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-H02	IL-2 - Interleukin 2			high dose	OBI	OBI:113	100	nanogram per milliliter	UO	UO:0000275	10	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-H03	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			H03			1	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-H03	IL-2 - Interleukin 2			low dose	OBI	OBI:112	1	nanogram per milliliter	UO	UO:0000275	30	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-H04	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			H04			100	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-H04	IL-2 - Interleukin 2			high dose	OBI	OBI:113	100	nanogram per milliliter	UO	UO:0000275	30	minute	UO	UO:0000031
<184B5>-<CK2>-plate6-H05	Homo sapiens	NCBITaxon	ncbitax:NCBITaxon_9606	184B5 cell	CLO	obo:CLO_0001138				sample collection	<184B5>-<CK2>-plate6			H05			1	nanogram per milliliter	UO	UO:0000275	<184B5>-<CK2>-plate6-H05	IL-2 - Interleukin 2			low dose	OBI	OBI:112	1	nanogram per milliliter	UO	UO:0000275	90	minute	UO	UO:0000031
