"Sample Name"	"Protocol REF"	"Protocol REF"	"Protocol REF"	"Labeled Sample Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Assay Name"	"Protocol REF"	"Parameter Value[cellular component]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[emission wavelength]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Parameter Value[microscopy instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[optical path]"	"Parameter Value[detector voltage]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Image File"	"Raw Data File"	"Protocol REF"	"Parameter Value[software]"	"Term Source REF"	"Term Accession Number"	"Data Transformation Name"	"Derived Data File"	"Factor Value[compound]"	"Term Source REF"	"Term Accession Number"	"Factor Value[dose]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Factor Value[timepoint]"	"Unit"	"Term Source REF"	"Term Accession Number"
"<SKBR3>-<CK1>-plate5-H11"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<CK1>-plate5-H11"	"r-a-STAT3;m-a-pErk -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<CK1>-plate5-H11"	"data collection"	"phosphorylated Erk"	"PRO"	""	"488"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<CK1>-plate5-H11-488nm-site3.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA4592"	""	"IL-2 - Interleukin 2"	""	""	"1"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<CK1>-plate5-H11"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<CK1>-plate5-H11"	"r-a-STAT3;m-a-pErk -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<CK1>-plate5-H11"	"data collection"	"STAT3"	"PRO"	""	"647"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<CK1>-plate5-H11-647nm-site3.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA4593"	""	"IL-2 - Interleukin 2"	""	""	"1"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<CK1>-plate5-H11"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<CK1>-plate5-H11"	"r-a-STAT3;m-a-pErk -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<CK1>-plate5-H11"	"data collection"	"phosphorylated Erk"	"PRO"	""	"488"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<CK1>-plate5-H11-488nm-site4.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA4595"	""	"IL-2 - Interleukin 2"	""	""	"1"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<CK1>-plate5-H11"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<CK1>-plate5-H11"	"r-a-STAT3;m-a-pErk -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<CK1>-plate5-H11"	"data collection"	"STAT3"	"PRO"	""	"647"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<CK1>-plate5-H11-647nm-site4.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA4596"	""	"IL-2 - Interleukin 2"	""	""	"1"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<CK1>-plate5-H12"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<CK1>-plate5-H12"	"r-a-STAT3;m-a-pErk -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<CK1>-plate5-H12"	"data collection"	"phosphorylated Erk"	"PRO"	""	"488"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<CK1>-plate5-H12-488nm-site1.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA4598"	""	"IL-2 - Interleukin 2"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<CK1>-plate5-H12"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<CK1>-plate5-H12"	"r-a-STAT3;m-a-pErk -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<CK1>-plate5-H12"	"data collection"	"STAT3"	"PRO"	""	"647"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<CK1>-plate5-H12-647nm-site1.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA4599"	""	"IL-2 - Interleukin 2"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<CK1>-plate5-H12"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<CK1>-plate5-H12"	"r-a-STAT3;m-a-pErk -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<CK1>-plate5-H12"	"data collection"	"phosphorylated Erk"	"PRO"	""	"488"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<CK1>-plate5-H12-488nm-site2.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA4601"	""	"IL-2 - Interleukin 2"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<CK1>-plate5-H12"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<CK1>-plate5-H12"	"r-a-STAT3;m-a-pErk -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<CK1>-plate5-H12"	"data collection"	"STAT3"	"PRO"	""	"647"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<CK1>-plate5-H12-647nm-site2.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA4602"	""	"IL-2 - Interleukin 2"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<CK1>-plate5-H12"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<CK1>-plate5-H12"	"r-a-STAT3;m-a-pErk -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<CK1>-plate5-H12"	"data collection"	"phosphorylated Erk"	"PRO"	""	"488"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<CK1>-plate5-H12-488nm-site3.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA4604"	""	"IL-2 - Interleukin 2"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<CK1>-plate5-H12"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<CK1>-plate5-H12"	"r-a-STAT3;m-a-pErk -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<CK1>-plate5-H12"	"data collection"	"STAT3"	"PRO"	""	"647"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<CK1>-plate5-H12-647nm-site3.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA4605"	""	"IL-2 - Interleukin 2"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<CK1>-plate5-H12"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<CK1>-plate5-H12"	"r-a-STAT3;m-a-pErk -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<CK1>-plate5-H12"	"data collection"	"phosphorylated Erk"	"PRO"	""	"488"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<CK1>-plate5-H12-488nm-site4.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA4607"	""	"IL-2 - Interleukin 2"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<CK1>-plate5-H12"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<CK1>-plate5-H12"	"r-a-STAT3;m-a-pErk -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<CK1>-plate5-H12"	"data collection"	"STAT3"	"PRO"	""	"647"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<CK1>-plate5-H12-647nm-site4.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA4608"	""	"IL-2 - Interleukin 2"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"# comment line indicating new plate"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"<SKBR3>-<CK2>-plate6-A01"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<CK2>-plate6-A01"	"r-a-STAT1;m-a-NF-kB -- d-a-r 488; d-a-m 647"	""	""	"<SKBR3>-<CK2>-plate6-A01"	"data collection"	"NF-kB"	"PRO"	""	"647"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<CK2>-plate6-A01-488nm-site1.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA2306"	""	"LPS - Lipopolysaccharide"	""	""	"1"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<CK2>-plate6-A01"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<CK2>-plate6-A01"	"r-a-STAT1;m-a-NF-kB -- d-a-r 488; d-a-m 647"	""	""	"<SKBR3>-<CK2>-plate6-A01"	"data collection"	"STAT1"	"PRO"	""	"488"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<CK2>-plate6-A01-647nm-site1.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA2307"	""	"LPS - Lipopolysaccharide"	""	""	"1"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<CK2>-plate6-A01"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<CK2>-plate6-A01"	"r-a-STAT1;m-a-NF-kB -- d-a-r 488; d-a-m 647"	""	""	"<SKBR3>-<CK2>-plate6-A01"	"data collection"	"NF-kB"	"PRO"	""	"647"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<CK2>-plate6-A01-488nm-site2.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA2309"	""	"LPS - Lipopolysaccharide"	""	""	"1"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<CK2>-plate6-A01"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<CK2>-plate6-A01"	"r-a-STAT1;m-a-NF-kB -- d-a-r 488; d-a-m 647"	""	""	"<SKBR3>-<CK2>-plate6-A01"	"data collection"	"STAT1"	"PRO"	""	"488"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<CK2>-plate6-A01-647nm-site2.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA2310"	""	"LPS - Lipopolysaccharide"	""	""	"1"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<CK2>-plate6-A01"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<CK2>-plate6-A01"	"r-a-STAT1;m-a-NF-kB -- d-a-r 488; d-a-m 647"	""	""	"<SKBR3>-<CK2>-plate6-A01"	"data collection"	"NF-kB"	"PRO"	""	"647"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<CK2>-plate6-A01-488nm-site3.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA2312"	""	"LPS - Lipopolysaccharide"	""	""	"1"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<CK2>-plate6-A01"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<CK2>-plate6-A01"	"r-a-STAT1;m-a-NF-kB -- d-a-r 488; d-a-m 647"	""	""	"<SKBR3>-<CK2>-plate6-A01"	"data collection"	"STAT1"	"PRO"	""	"488"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<CK2>-plate6-A01-647nm-site3.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA2313"	""	"LPS - Lipopolysaccharide"	""	""	"1"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<CK2>-plate6-A01"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<CK2>-plate6-A01"	"r-a-STAT1;m-a-NF-kB -- d-a-r 488; d-a-m 647"	""	""	"<SKBR3>-<CK2>-plate6-A01"	"data collection"	"NF-kB"	"PRO"	""	"647"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<CK2>-plate6-A01-488nm-site4.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA2315"	""	"LPS - Lipopolysaccharide"	""	""	"1"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<CK2>-plate6-A01"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<CK2>-plate6-A01"	"r-a-STAT1;m-a-NF-kB -- d-a-r 488; d-a-m 647"	""	""	"<SKBR3>-<CK2>-plate6-A01"	"data collection"	"STAT1"	"PRO"	""	"488"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<CK2>-plate6-A01-647nm-site4.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA2316"	""	"LPS - Lipopolysaccharide"	""	""	"1"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<CK2>-plate6-A02"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<CK2>-plate6-A02"	"r-a-STAT1;m-a-NF-kB -- d-a-r 488; d-a-m 647"	""	""	"<SKBR3>-<CK2>-plate6-A02"	"data collection"	"NF-kB"	"PRO"	""	"647"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<CK2>-plate6-A02-488nm-site1.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA2318"	""	"LPS - Lipopolysaccharide"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<CK2>-plate6-A02"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<CK2>-plate6-A02"	"r-a-STAT1;m-a-NF-kB -- d-a-r 488; d-a-m 647"	""	""	"<SKBR3>-<CK2>-plate6-A02"	"data collection"	"STAT1"	"PRO"	""	"488"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<CK2>-plate6-A02-647nm-site1.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA2319"	""	"LPS - Lipopolysaccharide"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<CK2>-plate6-A02"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<CK2>-plate6-A02"	"r-a-STAT1;m-a-NF-kB -- d-a-r 488; d-a-m 647"	""	""	"<SKBR3>-<CK2>-plate6-A02"	"data collection"	"NF-kB"	"PRO"	""	"647"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<CK2>-plate6-A02-488nm-site2.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA2321"	""	"LPS - Lipopolysaccharide"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<CK2>-plate6-A02"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<CK2>-plate6-A02"	"r-a-STAT1;m-a-NF-kB -- d-a-r 488; d-a-m 647"	""	""	"<SKBR3>-<CK2>-plate6-A02"	"data collection"	"STAT1"	"PRO"	""	"488"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<CK2>-plate6-A02-647nm-site2.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA2322"	""	"LPS - Lipopolysaccharide"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<CK2>-plate6-A02"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<CK2>-plate6-A02"	"r-a-STAT1;m-a-NF-kB -- d-a-r 488; d-a-m 647"	""	""	"<SKBR3>-<CK2>-plate6-A02"	"data collection"	"NF-kB"	"PRO"	""	"647"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<CK2>-plate6-A02-488nm-site3.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA2324"	""	"LPS - Lipopolysaccharide"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<CK2>-plate6-A02"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<CK2>-plate6-A02"	"r-a-STAT1;m-a-NF-kB -- d-a-r 488; d-a-m 647"	""	""	"<SKBR3>-<CK2>-plate6-A02"	"data collection"	"STAT1"	"PRO"	""	"488"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<CK2>-plate6-A02-647nm-site3.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA2325"	""	"LPS - Lipopolysaccharide"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<CK2>-plate6-A02"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<CK2>-plate6-A02"	"r-a-STAT1;m-a-NF-kB -- d-a-r 488; d-a-m 647"	""	""	"<SKBR3>-<CK2>-plate6-A02"	"data collection"	"NF-kB"	"PRO"	""	"647"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<CK2>-plate6-A02-488nm-site4.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA2327"	""	"LPS - Lipopolysaccharide"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<CK2>-plate6-A02"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<CK2>-plate6-A02"	"r-a-STAT1;m-a-NF-kB -- d-a-r 488; d-a-m 647"	""	""	"<SKBR3>-<CK2>-plate6-A02"	"data collection"	"STAT1"	"PRO"	""	"488"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<CK2>-plate6-A02-647nm-site4.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA2328"	""	"LPS - Lipopolysaccharide"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<CK2>-plate6-A03"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<CK2>-plate6-A03"	"r-a-STAT1;m-a-NF-kB -- d-a-r 488; d-a-m 647"	""	""	"<SKBR3>-<CK2>-plate6-A03"	"data collection"	"NF-kB"	"PRO"	""	"647"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<CK2>-plate6-A03-488nm-site1.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA2330"	""	"LPS - Lipopolysaccharide"	""	""	"1"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<CK2>-plate6-A03"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<CK2>-plate6-A03"	"r-a-STAT1;m-a-NF-kB -- d-a-r 488; d-a-m 647"	""	""	"<SKBR3>-<CK2>-plate6-A03"	"data collection"	"STAT1"	"PRO"	""	"488"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<CK2>-plate6-A03-647nm-site1.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA2331"	""	"LPS - Lipopolysaccharide"	""	""	"1"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<CK2>-plate6-A03"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<CK2>-plate6-A03"	"r-a-STAT1;m-a-NF-kB -- d-a-r 488; d-a-m 647"	""	""	"<SKBR3>-<CK2>-plate6-A03"	"data collection"	"NF-kB"	"PRO"	""	"647"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<CK2>-plate6-A03-488nm-site2.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA2333"	""	"LPS - Lipopolysaccharide"	""	""	"1"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<CK2>-plate6-A03"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<CK2>-plate6-A03"	"r-a-STAT1;m-a-NF-kB -- d-a-r 488; d-a-m 647"	""	""	"<SKBR3>-<CK2>-plate6-A03"	"data collection"	"STAT1"	"PRO"	""	"488"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<CK2>-plate6-A03-647nm-site2.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA2334"	""	"LPS - Lipopolysaccharide"	""	""	"1"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<CK2>-plate6-A03"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<CK2>-plate6-A03"	"r-a-STAT1;m-a-NF-kB -- d-a-r 488; d-a-m 647"	""	""	"<SKBR3>-<CK2>-plate6-A03"	"data collection"	"NF-kB"	"PRO"	""	"647"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<CK2>-plate6-A03-488nm-site3.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA2336"	""	"LPS - Lipopolysaccharide"	""	""	"1"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<CK2>-plate6-A03"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<CK2>-plate6-A03"	"r-a-STAT1;m-a-NF-kB -- d-a-r 488; d-a-m 647"	""	""	"<SKBR3>-<CK2>-plate6-A03"	"data collection"	"STAT1"	"PRO"	""	"488"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<CK2>-plate6-A03-647nm-site3.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA2337"	""	"LPS - Lipopolysaccharide"	""	""	"1"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<CK2>-plate6-A03"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<CK2>-plate6-A03"	"r-a-STAT1;m-a-NF-kB -- d-a-r 488; d-a-m 647"	""	""	"<SKBR3>-<CK2>-plate6-A03"	"data collection"	"NF-kB"	"PRO"	""	"647"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<CK2>-plate6-A03-488nm-site4.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA2339"	""	"LPS - Lipopolysaccharide"	""	""	"1"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<CK2>-plate6-A03"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<CK2>-plate6-A03"	"r-a-STAT1;m-a-NF-kB -- d-a-r 488; d-a-m 647"	""	""	"<SKBR3>-<CK2>-plate6-A03"	"data collection"	"STAT1"	"PRO"	""	"488"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<CK2>-plate6-A03-647nm-site4.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA2340"	""	"LPS - Lipopolysaccharide"	""	""	"1"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<CK2>-plate6-A04"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<CK2>-plate6-A04"	"r-a-STAT1;m-a-NF-kB -- d-a-r 488; d-a-m 647"	""	""	"<SKBR3>-<CK2>-plate6-A04"	"data collection"	"NF-kB"	"PRO"	""	"647"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<CK2>-plate6-A04-488nm-site1.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA2342"	""	"LPS - Lipopolysaccharide"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<CK2>-plate6-A04"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<CK2>-plate6-A04"	"r-a-STAT1;m-a-NF-kB -- d-a-r 488; d-a-m 647"	""	""	"<SKBR3>-<CK2>-plate6-A04"	"data collection"	"STAT1"	"PRO"	""	"488"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<CK2>-plate6-A04-647nm-site1.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA2343"	""	"LPS - Lipopolysaccharide"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
